ID,Organisation,Sector,Subsector,Service,Province_CODE,Municipality_CODE,Barangay,Status,Beneficiaries,Beneficiary_type
600,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148105,Turod,Finished,53,Families
601,IFRC,WASH,Non-Food Item,Hygiene Kit,1481,148105,Turod,Finished,53,Families
602,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148105,Turod,Finished,53,Families
603,PRC,Relief,Non-Food Item,Blanket,1481,148105,Sta. Lina,Finished,21,Families
604,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148105,Sta. Lina,Finished,21,Families
605,PRC,Relief,Non-Food Item,Plastic Mat,1481,148105,Sta. Lina,Finished,21,Families
606,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148105,Sta. Lina,Finished,21,Families
607,IFRC,WASH,Non-Food Item,Hygiene Kit,1481,148105,Sta. Lina,Finished,21,Families
608,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148105,Sta. Lina,Finished,21,Families
609,NZAID,Relief,Non-Food Item,Blanket,1481,148105,Turod,Finished,7,Families
610,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148105,Turod,Finished,7,Families
611,PRC,Relief,Non-Food Item,Plastic Mat,1481,148105,Turod,Finished,7,Families
612,PRC,Health,PSS,Welfare Desk,314,31410,Guinhawa,Finished,1,Chapter
613,IFRC,Assessment,Assessment,Assessment,1401,140116,,Finished,1,Municipality
614,PRC,Assessment,Assessment,Assessment,128,12813,,Finished,1,Municipality
615,PRC,Health,PSS,Psychosocial Support,257,25706,Dissimungal,Finished,100,Individuals
616,PRC,Assessment,Assessment,Assessment,128,12815,,Finished,1,Municipality
617,PRC,Assessment,Assessment,Assessment,128,12816,,Finished,1,Municipality
618,PRC,Relief,Non-Food Item,Blanket,1444,144406,Bacari,Finished,35,Families
619,NZAID,Relief,Non-Food Item,Mosquito Net,1444,144406,Bacari,Finished,35,Families
620,PRC,Relief,Non-Food Item,Plastic Mat,1444,144406,Bacari,Finished,35,Families
621,NZAID,WASH,Non-Food Item,Jerry Can (20L),1444,144406,Bacari,Finished,35,Families
622,NZAID,WASH,Non-Food Item,Hygiene Kit,1444,144406,Bacari,Finished,35,Families
623,IFRC,Shelter,Non-Food Item,Tarpaulin,1444,144406,Bacari,Finished,35,Families
624,PRC,Relief,Non-Food Item,Blanket,1444,144406,Poblacion,Finished,15,Families
625,NZAID,Relief,Non-Food Item,Mosquito Net,1444,144406,Poblacion,Finished,15,Families
626,PRC,Relief,Non-Food Item,Plastic Mat,1444,144406,Poblacion,Finished,15,Families
627,NZAID,WASH,Non-Food Item,Jerry Can (20L),1444,144406,Poblacion,Finished,15,Families
628,NZAID,WASH,Non-Food Item,Hygiene Kit,1444,144406,Poblacion,Finished,15,Families
629,IFRC,Shelter,Non-Food Item,Tarpaulin,1444,144406,Poblacion,Finished,15,Families
630,PRC,Relief,Non-Food Item,Blanket,1444,144406,Bantay,Finished,5,Families
631,NZAID,Relief,Non-Food Item,Mosquito Net,1444,144406,Bantay,Finished,5,Families
632,PRC,Relief,Non-Food Item,Plastic Mat,1444,144406,Bantay,Finished,5,Families
633,NZAID,WASH,Non-Food Item,Jerry Can (20L),1444,144406,Bantay,Finished,5,Families
634,NZAID,WASH,Non-Food Item,Hygiene Kit,1444,144406,Bantay,Finished,5,Families
635,IFRC,Shelter,Non-Food Item,Tarpaulin,1444,144406,Bantay,Finished,5,Families
636,PRC,Relief,Non-Food Item,Blanket,1444,144406,Buringal,Finished,5,Families
637,NZAID,Relief,Non-Food Item,Mosquito Net,1444,144406,Buringal,Finished,5,Families
638,PRC,Relief,Non-Food Item,Plastic Mat,1444,144406,Buringal,Finished,5,Families
639,NZAID,WASH,Non-Food Item,Jerry Can (20L),1444,144406,Buringal,Finished,5,Families
640,NZAID,WASH,Non-Food Item,Hygiene Kit,1444,144406,Buringal,Finished,5,Families
641,IFRC,Shelter,Non-Food Item,Tarpaulin,1444,144406,Buringal,Finished,5,Families
642,IFRC,Assessment,Assessment,Assessment,215,21519,,Finished,1,Municipality
643,NZAID,Relief,Non-Food Item,Blanket,215,21519,Patagueleg,Finished,171,Families
644,PRC,Relief,Non-Food Item,Mosquito Net,215,21519,Patagueleg,Finished,171,Families
645,PRC,Relief,Non-Food Item,Plastic Mat,215,21519,Patagueleg,Finished,171,Families
646,IFRC,WASH,Non-Food Item,Hygiene Kit,215,21519,Patagueleg,Finished,171,Families
647,NZAID,WASH,Non-Food Item,Jerry Can (20L),215,21519,Patagueleg,Finished,171,Families
648,IFRC,Shelter,Non-Food Item,Tarpaulin,215,21519,Patagueleg,Finished,171,Families
649,PRC,Relief,Non-Food Item,Blanket,215,21519,Parabba,Finished,95,Families
650,PRC,Relief,Non-Food Item,Mosquito Net,215,21519,Parabba,Finished,95,Families
651,PRC,Relief,Non-Food Item,Plastic Mat,215,21519,Parabba,Finished,95,Families
652,IFRC,Shelter,Non-Food Item,Tarpaulin,215,21519,Parabba,Finished,95,Families
653,PRC,WASH,Non-Food Item,Jerry Can (20L),215,21519,Parabba,Finished,95,Families
654,NZAID,WASH,Non-Food Item,Hygiene Kit,215,21519,Parabba,Finished,95,Families
655,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,215,21519,Patagueleg,Finished,171,Families
656,Singapore RC,Relief,Food Items,Food (2-3 day) Ration,215,21519,Parabba,Finished,95,Families
657,IFRC,Assessment,Assessment,Detailed Assessment,215,21519,,Finished,1,Municipality
658,IFRC,WASH,Hygiene Promotion,Hygiene Promotion,215,21519,Patagueleg,Finished,855,Individuals
659,NZAID,WASH,Hygiene Promotion,Hygiene Promotion,215,21519,Parabba,Finished,475,Individuals
660,IFRC,Assessment,Assessment,Assessment,1401,140117,,Finished,1,Municipality
661,IFRC,Relief,Non-Food Item,Blanket,1401,140118,,Finished,68,Families
662,NZAID,Relief,Non-Food Item,Mosquito Net,1401,140118,,Finished,68,Families
663,PRC,Relief,Non-Food Item,Plastic Mat,1401,140118,,Finished,68,Families
664,NZAID,WASH,Non-Food Item,Jerry Can (20L),1401,140118,,Finished,68,Families
665,NZAID,WASH,Non-Food Item,Hygiene Kit,1401,140118,,Finished,68,Families
666,IFRC,Assessment,Assessment,Assessment,1401,140119,,Finished,1,Municipality
667,IFRC,Assessment,Assessment,Assessment,1432,143209,,Finished,1,Municipality
668,PRC,WASH,Hygiene Promotion,Hygiene Promotion,1432,143209,,Finished,90,Individuals
669,Spanish RC,Assessment,Assessment,Detailed Assessment,1432,143209,,Finished,1,Municipality
670,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Allaguia,Finished,7,Families
671,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Allaguia,Finished,7,Families
672,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Allaguia,Finished,7,Families
673,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Allaguia,Finished,7,Families
674,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Allaguia,Finished,7,Families
675,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Allaguia,Finished,7,Families
676,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Limos,Finished,5,Families
677,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Limos,Finished,5,Families
678,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Limos,Finished,5,Families
679,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Limos,Finished,5,Families
680,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Limos,Finished,5,Families
681,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Limos,Finished,5,Families
682,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Bunnong,Finished,7,Families
683,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Bunnong,Finished,7,Families
684,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Bunnong,Finished,7,Families
685,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Bunnong,Finished,7,Families
686,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Bunnong,Finished,7,Families
687,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Bunnong,Finished,7,Families
688,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Malagnat,Finished,7,Families
689,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Malagnat,Finished,7,Families
690,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Malagnat,Finished,7,Families
691,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Malagnat,Finished,7,Families
692,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Malagnat,Finished,7,Families
693,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Malagnat,Finished,7,Families
694,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Taga,Finished,12,Families
695,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Taga,Finished,12,Families
696,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Taga,Finished,12,Families
697,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Taga,Finished,12,Families
698,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Taga,Finished,12,Families
699,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Taga,Finished,12,Families
700,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Apatan,Finished,1,Families
701,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Apatan,Finished,1,Families
702,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Apatan,Finished,1,Families
703,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Apatan,Finished,1,Families
704,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Apatan,Finished,1,Families
705,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Apatan,Finished,1,Families
706,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Pakawit,Finished,1,Families
707,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Pakawit,Finished,1,Families
708,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Pakawit,Finished,1,Families
709,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Pakawit,Finished,1,Families
710,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Pakawit,Finished,1,Families
711,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Pakawit,Finished,1,Families
712,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Pakawit,Finished,11,Families
713,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Pakawit,Finished,11,Families
714,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Pakawit,Finished,11,Families
715,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Pakawit,Finished,11,Families
716,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Pakawit,Finished,11,Families
717,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Malagnat,Finished,3,Families
718,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Malagnat,Finished,3,Families
719,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Malagnat,Finished,3,Families
720,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Malagnat,Finished,3,Families
721,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Malagnat,Finished,3,Families
722,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Taga,Finished,3,Families
723,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Taga,Finished,3,Families
724,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Taga,Finished,3,Families
725,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Taga,Finished,3,Families
726,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Taga,Finished,3,Families
727,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Cawagayan,Finished,11,Families
728,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Cawagayan,Finished,11,Families
729,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Cawagayan,Finished,11,Families
730,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Cawagayan,Finished,11,Families
731,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Cawagayan,Finished,11,Families
732,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Apatan,Finished,5,Families
733,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Apatan,Finished,5,Families
734,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Apatan,Finished,5,Families
735,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Apatan,Finished,5,Families
736,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Apatan,Finished,5,Families
737,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Bunnong,Finished,1,Families
738,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Bunnong,Finished,1,Families
739,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Bunnong,Finished,1,Families
740,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Bunnong,Finished,1,Families
741,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Bunnong,Finished,1,Families
742,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Dugpa,Finished,7,Families
743,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Dugpa,Finished,7,Families
744,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Dugpa,Finished,7,Families
745,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Dugpa,Finished,7,Families
746,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Dugpa,Finished,7,Families
747,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Asibanglan,Finished,1,Families
748,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Asibanglan,Finished,1,Families
749,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Asibanglan,Finished,1,Families
750,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Asibanglan,Finished,1,Families
751,IFRC,Relief,Non-Food Item,Tarpaulin,1432,143209,Asibanglan,Finished,1,Families
752,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Balayangaon,Finished,1,Families
753,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Balayangaon,Finished,1,Families
754,IFRC,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Balayangaon,Finished,1,Families
755,IFRC,WASH,Non-Food Item,Hygiene Kit,1432,143209,Balayangaon,Finished,1,Families
758,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Taga,Finished,3,Families
759,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Malagnat,Finished,3,Families
760,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Bunnong,Finished,2,Families
761,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Cawagayan,Finished,11,Families
762,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Apatan,Finished,5,Families
763,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Pakawit,Finished,11,Families
764,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Dugpa,Finished,7,Families
765,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Balayangaon,Finished,1,Families
766,PRC,Relief,Non-Food Item,Blanket,1432,143209,Camalog,Finished,1,Families
767,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143209,Camalog,Finished,1,Families
768,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143209,Camalog,Finished,1,Families
769,nZAID,WASH,Non-Food Item,Jerry Can (20L),1432,143209,Camalog,Finished,1,Families
770,NZAID,WASH,Non-Food Item,Hygiene Kit,1432,143209,Camalog,Finished,1,Families
771,IFRC,Shelter,Non-Food Item,Tarpaulin,1432,143209,Camalog,Finished,1,Families
772,IFRC,Relief,Non-Food Item,Blanket,1432,143209,Balayangaon,Finished,1,Families
773,IFRC,Assessment,Assessment,Assessment,1481,148106,,Finished,1,Municipality
774,German RC,Assessment,Assessment,Detailed Assessment,1481,148106,,Finished,1,Municipality
775,IFRC,Relief,Non-Food Item,Blanket,1481,148106,Mataguisi,Finished,28,Families
776,IFRC,Relief,Non-Food Item,Mosquito Net,1481,148106,Mataguisi,Finished,28,Families
777,IFRC,Relief,Non-Food Item,Plastic Mat,1481,148106,Mataguisi,Finished,28,Families
778,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,Mataguisi,Finished,28,Families
779,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,Mataguisi,Finished,28,Families
780,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,Mataguisi,Finished,28,Families
781,PRC,Relief,Non-Food Item,Blanket,1481,148106,Imelda,Finished,1,Families
782,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,Imelda,Finished,1,Families
783,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,Imelda,Finished,1,Families
784,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,Imelda,Finished,1,Families
785,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,Imelda,Finished,1,Families
786,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,Imelda,Finished,1,Families
787,PRC,Relief,Non-Food Item,Blanket,1481,148106,Aga,Finished,3,Families
788,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,Aga,Finished,3,Families
789,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,Aga,Finished,3,Families
790,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,Aga,Finished,3,Families
791,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,Aga,Finished,3,Families
792,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,Aga,Finished,3,Families
793,PRC,Relief,Non-Food Item,Blanket,1481,148106,San Antonio,Finished,1,Families
794,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,San Antonio,Finished,1,Families
795,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,San Antonio,Finished,1,Families
796,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,San Antonio,Finished,1,Families
797,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,San Antonio,Finished,1,Families
798,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,San Antonio,Finished,1,Families
799,PRC,Relief,Non-Food Item,Blanket,1481,148106,Poblacion,Finished,2,Families
800,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,Poblacion,Finished,2,Families
801,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,Poblacion,Finished,2,Families
802,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,Poblacion,Finished,2,Families
803,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,Poblacion,Finished,2,Families
804,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,Poblacion,Finished,2,Families
805,PRC,Relief,Non-Food Item,Blanket,1481,148106,Capanikian,Finished,21,Families
806,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,Capanikian,Finished,21,Families
807,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,Capanikian,Finished,21,Families
808,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,Capanikian,Finished,21,Families
809,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,Capanikian,Finished,21,Families
810,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,Capanikian,Finished,21,Families
811,PRC,Relief,Non-Food Item,Blanket,1481,148106,Cacalaggan,Finished,10,Families
812,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,Cacalaggan,Finished,10,Families
813,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,Cacalaggan,Finished,10,Families
814,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,Cacalaggan,Finished,10,Families
815,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,Cacalaggan,Finished,10,Families
816,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,Cacalaggan,Finished,10,Families
817,PRC,Relief,Non-Food Item,Blanket,1481,148106,Cabatacan,Finished,2,Families
818,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,Cabatacan,Finished,2,Families
819,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,Cabatacan,Finished,2,Families
820,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,Cabatacan,Finished,2,Families
821,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,Cabatacan,Finished,2,Families
822,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,Cabatacan,Finished,2,Families
823,PRC,Relief,Non-Food Item,Blanket,1481,148106,Alem,Finished,1,Families
824,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,Alem,Finished,1,Families
825,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,Alem,Finished,1,Families
826,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,Alem,Finished,1,Families
827,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,Alem,Finished,1,Families
828,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,Alem,Finished,1,Families
829,PRC,Relief,Non-Food Item,Blanket,1481,148106,Aurora,Finished,7,Families
830,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,Aurora,Finished,7,Families
831,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,Aurora,Finished,7,Families
832,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,Aurora,Finished,7,Families
833,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,Aurora,Finished,7,Families
834,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,Aurora,Finished,7,Families
835,PRC,Relief,Non-Food Item,Blanket,1481,148106,Dona Loreta,Finished,1,Families
836,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,Dona Loreta,Finished,1,Families
837,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,Dona Loreta,Finished,1,Families
838,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,Dona Loreta,Finished,1,Families
839,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,Dona Loreta,Finished,1,Families
840,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,Dona Loreta,Finished,1,Families
841,PRC,Relief,Non-Food Item,Blanket,1481,148106,Lower Maton,Finished,1,Families
842,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,Lower Maton,Finished,1,Families
843,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,Lower Maton,Finished,1,Families
844,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,Lower Maton,Finished,1,Families
845,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,Lower Maton,Finished,1,Families
846,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,Lower Maton,Finished,1,Families
847,PRC,Relief,Non-Food Item,Blanket,1481,148106,LT Batag,Finished,1,Families
848,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,LT Batag,Finished,1,Families
849,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,LT Batag,Finished,1,Families
850,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,LT Batag,Finished,1,Families
851,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,LT Batag,Finished,1,Families
852,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,LT Batag,Finished,1,Families
853,PRC,Relief,Non-Food Item,Blanket,1481,148106,Lydia,Finished,1,Families
854,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,Lydia,Finished,1,Families
855,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,Lydia,Finished,1,Families
856,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,Lydia,Finished,1,Families
857,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,Lydia,Finished,1,Families
858,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,Lydia,Finished,1,Families
859,PRC,Relief,Non-Food Item,Blanket,1481,148106,Upper Maton,Finished,3,Families
860,NZAID,Relief,Non-Food Item,Mosquito Net,1481,148106,Upper Maton,Finished,3,Families
861,PRC,Relief,Non-Food Item,Plastic Mat,1481,148106,Upper Maton,Finished,3,Families
862,IFRC,WASH,Non-Food Item,Jerry Can (20L),1481,148106,Upper Maton,Finished,3,Families
863,NZAID,WASH,Non-Food Item,Hygiene Kit,1481,148106,Upper Maton,Finished,3,Families
864,IFRC,Shelter,Non-Food Item,Tarpaulin,1481,148106,Upper Maton,Finished,3,Families
865,IFRC,Assessment,Assessment,Assessment,215,21521,,Finished,1,Municipality
866,IFRC,Assessment,Assessment,Assessment,1432,143211,,Finished,1,Municipality
867,PRC,WASH,Non-Food Item,Hygiene Kit,1432,143211,San Quintin,Finished,139,Families
868,PRC,Relief,Non-Food Item,Plastic Mat,1432,143211,San Quintin,Finished,139,Families
869,PRC,Relief,Non-Food Item,Mosquito Net,1432,143211,San Quintin,Finished,139,Families
870,Spanish RC,Assessment,Assessment,Detailed Assessment,1432,143211,,Finished,1,Municipality
871,PRC,Relief,Non-Food Item,Blanket,1432,143211,San Quintin,Finished,139,Families
872,PRC,Relief,Non-Food Item,Mosquito Net,1432,143211,Liwan East,Finished,302,Families
873,PRC,Relief,Non-Food Item,Plastic Mat,1432,143211,Liwan East,Finished,302,Families
874,PRC,Relief,Non-Food Item,Blanket,1432,143211,Liwan East,Finished,302,Families
875,PRC,Relief,Non-Food Item,Blanket,1432,143211,Liwan West,Finished,24,Families
876,IFRC,Relief,Non-Food Item,Mosquito Net,1432,143211,Liwan West,Finished,24,Families
877,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143211,Liwan West,Finished,24,Families
878,NZAID,WASH,Non-Food Item,Jerry Can (20L),1432,143211,Liwan West,Finished,24,Families
879,NZAID,WASH,Non-Food Item,Hygiene Kit,1432,143211,Liwan West,Finished,24,Families
880,Singapore Red Cross,Relief,Food Items,Food (2-3 day) Ration,1432,143211,Liwan West,Finished,24,Families
881,NZAID,Relief,Non-Food Item,Mosquito Net,1432,143211,Liwan West,Finished,20,Families
882,IFRC,Relief,Non-Food Item,Plastic Mat,1432,143211,Liwan West,Finished,4,Families
883,PRC,Relief,Non-Food Item,Blanket,1444,144409,Balungan,Finished,9,Families
884,NZAID,Relief,Non-Food Item,Mosquito Net,1444,144409,Balungan,Finished,9,Families
885,PRC,Relief,Non-Food Item,Plastic Mat,1444,144409,Balungan,Finished,9,Families
886,NZAID,WASH,Non-Food Item,Jerry Can (20L),1444,144409,Balungan,Finished,9,Families
887,NZAID,WASH,Non-Food Item,Hygiene Kit,1444,144409,Balungan,Finished,9,Families
888,IFRC,Shelter,Non-Food Item,Tarpaulin,1444,144409,Balungan,Finished,9,Families
889,PRC,Relief,Non-Food Item,Blanket,1444,144409,Taccong,Finished,2,Families
890,NZAID,Relief,Non-Food Item,Mosquito Net,1444,144409,Taccong,Finished,2,Families
891,PRC,Relief,Non-Food Item,Plastic Mat,1444,144409,Taccong,Finished,2,Families
892,NZAID,WASH,Non-Food Item,Jerry Can (20L),1444,144409,Taccong,Finished,2,Families
893,NZAID,WASH,Non-Food Item,Hygiene Kit,1444,144409,Taccong,Finished,2,Families
894,IFRC,Shelter,Non-Food Item,Tarpaulin,1444,144409,Taccong,Finished,2,Families
895,PRC,Relief,Non-Food Item,Blanket,1444,144409,Patay,Finished,4,Families
896,NZAID,Relief,Non-Food Item,Mosquito Net,1444,144409,Patay,Finished,4,Families
